participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.unique_id,participant.explanation,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.name,survey_part_1_cw.1.player.id_in_group,survey_part_1_cw.1.player.role,survey_part_1_cw.1.player.payoff,survey_part_1_cw.1.player.gender,survey_part_1_cw.1.player.age_category,survey_part_1_cw.1.player.personal_experience,survey_part_1_cw.1.player.tool_experience,survey_part_1_cw.1.player.clickworker_id,survey_part_1_cw.1.group.id_in_subsession,survey_part_1_cw.1.subsession.round_number,inflation_calculator.1.player.id_in_group,inflation_calculator.1.player.role,inflation_calculator.1.player.payoff,inflation_calculator.1.player.explanation,inflation_calculator.1.player.unique_id,inflation_calculator.1.group.id_in_subsession,inflation_calculator.1.subsession.round_number,survey_part_2.1.player.id_in_group,survey_part_2.1.player.role,survey_part_2.1.player.payoff,survey_part_2.1.player.att1,survey_part_2.1.player.att2,survey_part_2.1.player.att3,survey_part_2.1.player.att4,survey_part_2.1.player.att5,survey_part_2.1.player.att6,survey_part_2.1.player.att7,survey_part_2.1.player.treat_check,survey_part_2.1.player.att8,survey_part_2.1.player.att9,survey_part_2.1.player.q1,survey_part_2.1.player.q2,survey_part_2.1.player.q3,survey_part_2.1.player.q4,survey_part_2.1.player.q5,survey_part_2.1.player.q6,survey_part_2.1.player.q7,survey_part_2.1.player.q8,survey_part_2.1.player.q9,survey_part_2.1.player.q10,survey_part_2.1.player.q11,survey_part_2.1.player.q12,survey_part_2.1.player.q13,survey_part_2.1.player.q14,survey_part_2.1.player.q15,survey_part_2.1.player.q16,survey_part_2.1.player.q17,survey_part_2.1.group.id_in_subsession,survey_part_2.1.subsession.round_number
344,ko5rzrpn,,0,14,14,survey_part_2,Closing_failed,2022-11-04 15:59:21.772112,1,,,0.0,d5f7ab6e-e3f7-4597-8c93-835702a7a14e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,344,,0.0,1,6,2,2,462793,1,1,344,,0.0,0,d5f7ab6e-e3f7-4597-8c93-835702a7a14e,1,1,344,,0.0,1,1,1,2,2,1,2,1,2,4,3,3,3,3,3,3,2,3,2,2,2,2,3,3,3,3,3,1,1
345,bpebfxbi,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 15:59:30.320228,1,,,0.0,aaaba970-0304-4b37-9e57-1487c912c595,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,345,,0.0,1,6,2,2,2744319,1,1,345,,0.0,1,aaaba970-0304-4b37-9e57-1487c912c595,1,1,345,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
346,2smujex0,,0,14,14,survey_part_2,Closing_failed,2022-11-04 15:59:39.843301,1,,,0.0,e47dcdb6-995c-44d7-b498-32ff7b591c0c,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,346,,0.0,1,2,2,2,4934351,1,1,346,,0.0,0,e47dcdb6-995c-44d7-b498-32ff7b591c0c,1,1,346,,0.0,2,2,2,2,2,1,2,1,1,4,4,5,4,4,4,3,5,3,4,3,3,3,4,4,4,4,3,1,1
347,uie4hbor,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:01:14.690143,1,,,0.0,e9ff83fe-f253-47a0-83c8-ff610851de73,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,347,,0.0,1,2,2,2,9860971,1,1,347,,0.0,1,e9ff83fe-f253-47a0-83c8-ff610851de73,1,1,347,,0.0,1,1,1,2,2,1,2,1,3,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,2,4,4,1,1
348,1u7abqfh,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:01:23.667438,1,,,0.0,b8b46ecc-d71c-4ebf-ab6e-31623efbae27,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,348,,0.0,2,2,2,2,7538891,1,1,348,,0.0,0,b8b46ecc-d71c-4ebf-ab6e-31623efbae27,1,1,348,,0.0,1,2,1,2,2,1,2,1,5,4,4,4,4,4,5,4,4,3,5,5,4,4,4,3,3,4,3,1,1
349,a2snc5pj,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:05:18.897616,1,,,0.0,548ca6bb-a395-45d8-b30f-400f1ebb138a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,349,,0.0,2,2,3,3,9714823,1,1,349,,0.0,1,548ca6bb-a395-45d8-b30f-400f1ebb138a,1,1,349,,0.0,2,2,2,2,2,2,2,2,1,5,1,1,3,2,1,1,3,3,3,4,3,1,3,5,2,1,3,1,1
350,qpo7r5t3,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-04 16:07:13.457390,1,,,0.0,2b5cbfcf-9256-4692-ae3c-6b3662a2601a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,350,,0.0,2,2,2,2,4969693,1,1,350,,0.0,0,2b5cbfcf-9256-4692-ae3c-6b3662a2601a,1,1,350,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
351,8vv7ynr3,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:08:56.669975,1,,,0.0,57ff513c-d66a-4ef0-ad68-11aa7b825274,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,351,,0.0,2,3,2,2,7829297,1,1,351,,0.0,1,57ff513c-d66a-4ef0-ad68-11aa7b825274,1,1,351,,0.0,1,1,2,1,2,1,2,1,4,5,3,4,4,4,4,4,4,2,2,1,1,1,4,5,4,4,5,1,1
352,dg4d18ny,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-04 16:10:03.733067,1,,,0.0,da6aa9b1-199a-47aa-8ac3-c0d9ceda9835,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,352,,0.0,1,5,2,2,10005957,1,1,352,,0.0,0,da6aa9b1-199a-47aa-8ac3-c0d9ceda9835,1,1,352,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
353,tp69ubox,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:10:44.918088,1,,,0.0,df01f702-22e2-42b8-9260-738c160dfc7b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,353,,0.0,1,5,2,2,121441,1,1,353,,0.0,1,df01f702-22e2-42b8-9260-738c160dfc7b,1,1,353,,0.0,1,1,2,2,2,1,2,1,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,3,3,3,4,1,1
354,93cw0hpa,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:11:34.404052,1,,,0.0,0455441d-619d-459c-b957-8717ec43ce41,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,354,,0.0,2,2,1,3,7932307,1,1,354,,0.0,0,0455441d-619d-459c-b957-8717ec43ce41,1,1,354,,0.0,1,1,2,1,2,1,2,1,3,5,4,2,3,3,4,4,4,3,2,1,2,2,3,3,2,3,2,1,1
355,p0cl9omq,,0,6,14,survey_part_2,attch,2022-11-04 16:13:54.363613,1,,,0.0,12e25ad6-30cb-4b28-953e-f692991435b2,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,355,,0.0,2,4,2,2,979359,1,1,355,,0.0,1,12e25ad6-30cb-4b28-953e-f692991435b2,1,1,355,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
356,lweo0l7e,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:15:13.354454,1,,,0.0,91c9caf8-0d93-4342-8b11-6810ffd5f15c,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,356,,0.0,2,3,2,2,2225851,1,1,356,,0.0,0,91c9caf8-0d93-4342-8b11-6810ffd5f15c,1,1,356,,0.0,1,1,1,2,2,1,2,2,2,5,3,3,2,4,4,3,3,4,3,3,3,3,4,4,3,4,3,1,1
357,2scp9ajm,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:21:41.347186,1,,,0.0,396670dd-f258-4d8d-9793-30dcd2091d43,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,357,,0.0,1,2,2,2,355853,1,1,357,,0.0,1,396670dd-f258-4d8d-9793-30dcd2091d43,1,1,357,,0.0,1,1,1,1,1,1,1,1,5,5,4,3,3,4,3,3,3,4,3,3,3,3,5,3,3,3,3,1,1
358,k687jmn2,,0,13,14,survey_part_2,Closing_passed,2022-11-04 16:28:57.262675,1,,,0.0,06c12cfa-3454-4403-916d-616cc7ef2115,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,358,,0.0,2,2,2,2,2329812,1,1,358,,0.0,0,06c12cfa-3454-4403-916d-616cc7ef2115,1,1,358,,0.0,1,1,2,2,2,1,2,2,2,4,4,3,3,3,3,3,2,2,2,1,1,1,4,3,3,3,3,1,1
359,8xrohz9n,,0,6,14,survey_part_2,attch,2022-11-04 16:29:37.361853,1,,,0.0,91bcb23f-2370-4304-a67f-8bb5ef4f012a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,359,,0.0,1,5,2,2,3013615,1,1,359,,0.0,1,91bcb23f-2370-4304-a67f-8bb5ef4f012a,1,1,359,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
360,c8u10fhv,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:32:14.640019,1,,,0.0,39130e13-b132-4889-a188-d562d37c3732,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,360,,0.0,2,2,2,2,4933813,1,1,360,,0.0,0,39130e13-b132-4889-a188-d562d37c3732,1,1,360,,0.0,1,1,1,2,2,1,2,1,2,4,4,4,4,3,4,3,2,4,2,2,2,2,3,2,2,3,3,1,1
361,tr3vslpn,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 16:35:58.313502,1,,,0.0,afd313b1-285d-46c8-b5e1-a91892295120,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,361,,0.0,2,5,2,2,9963223,1,1,361,,0.0,1,afd313b1-285d-46c8-b5e1-a91892295120,1,1,361,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
362,023jdj1u,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:39:10.180379,1,,,0.0,b5b0c5c7-7f79-48fc-8cb8-f2fef19c02c6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,362,,0.0,1,4,2,2,1453114,1,1,362,,0.0,0,b5b0c5c7-7f79-48fc-8cb8-f2fef19c02c6,1,1,362,,0.0,1,1,2,2,2,1,2,2,4,3,4,4,3,3,3,3,3,3,4,3,2,3,3,3,2,2,2,1,1
363,j1u20gpk,,0,13,14,survey_part_2,Closing_passed,2022-11-04 16:39:26.587697,1,,,0.0,baaf9389-232c-412a-a622-ee090002e5c3,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,363,,0.0,2,4,2,2, 1063136,1,1,363,,0.0,1,baaf9389-232c-412a-a622-ee090002e5c3,1,1,363,,0.0,1,1,2,2,2,1,2,1,3,5,4,5,5,5,5,5,5,5,4,3,3,3,4,5,3,4,5,1,1
364,hm8m4udu,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:40:55.261302,1,,,0.0,4de8f0db-5054-4f6d-aac5-a029998c733b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,364,,0.0,1,2,1,2,beladaviid,1,1,364,,0.0,0,4de8f0db-5054-4f6d-aac5-a029998c733b,1,1,364,,0.0,1,1,1,1,2,1,2,1,4,4,4,4,5,4,3,4,3,3,3,5,3,4,5,4,4,3,5,1,1
365,jysnb5r3,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:42:11.547385,1,,,0.0,8ddd0ca7-3a59-4550-a396-21ebfe56ccf4,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,365,,0.0,2,4,2,2,1453114,1,1,365,,0.0,1,8ddd0ca7-3a59-4550-a396-21ebfe56ccf4,1,1,365,,0.0,1,1,1,2,2,1,2,1,3,3,3,3,2,2,3,2,4,4,3,3,3,4,4,4,4,3,4,1,1
366,p8c37y6v,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:42:13.688096,1,,,0.0,66b99df8-9c40-4661-91e8-946f5dec71c4,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,366,,0.0,1,3,2,2,2963259,1,1,366,,0.0,0,66b99df8-9c40-4661-91e8-946f5dec71c4,1,1,366,,0.0,1,1,1,2,2,1,2,2,3,3,3,3,2,3,3,2,3,2,2,3,3,3,2,3,3,3,2,1,1
367,58fk34l2,,0,13,14,survey_part_2,Closing_passed,2022-11-04 16:42:24.481808,1,,,0.0,c1b7afb0-b572-46f2-a988-5f76a598c412,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,367,,0.0,1,2,2,2,9908071,1,1,367,,0.0,1,c1b7afb0-b572-46f2-a988-5f76a598c412,1,1,367,,0.0,1,1,2,2,2,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
368,2g5axp6q,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:43:43.033707,1,,,0.0,3e838401-31e2-46ae-8d89-556f8df8a9d9,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,368,,0.0,2,2,1,3,1453114,1,1,368,,0.0,0,3e838401-31e2-46ae-8d89-556f8df8a9d9,1,1,368,,0.0,1,1,1,2,2,1,2,2,3,4,3,3,3,3,3,3,3,4,2,2,2,2,4,3,3,3,3,1,1
369,c5xlgggv,,0,13,14,survey_part_2,Closing_passed,2022-11-04 16:43:56.780904,1,,,0.0,5f095601-0ec8-4f91-a3ca-332a72ae0fe8,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,369,,0.0,1,3,2,2,5435167,1,1,369,,0.0,1,5f095601-0ec8-4f91-a3ca-332a72ae0fe8,1,1,369,,0.0,1,1,2,2,2,1,2,1,2,3,3,2,2,4,4,3,2,3,3,3,2,2,3,4,4,3,4,1,1
370,nahp9dbi,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:44:12.535872,1,,,0.0,41c04a17-d3d8-405a-bfe3-dcd67ed97a5d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,370,,0.0,2,3,2,2,2805151,1,1,370,,0.0,0,41c04a17-d3d8-405a-bfe3-dcd67ed97a5d,1,1,370,,0.0,1,1,1,2,2,1,2,2,2,5,3,3,2,4,4,4,4,4,4,4,4,4,3,3,2,4,4,1,1
371,lv74jife,,0,13,14,survey_part_2,Closing_passed,2022-11-04 16:44:59.280838,1,,,0.0,7f219b19-44e5-4031-897a-229a0f8ee381,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,371,,0.0,1,3,1,2,5006163,1,1,371,,0.0,1,7f219b19-44e5-4031-897a-229a0f8ee381,1,1,371,,0.0,1,1,2,2,2,1,2,2,3,5,4,4,4,4,4,4,4,4,3,2,2,2,4,5,4,4,4,1,1
372,qlzwc9qz,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:48:49.732343,1,,,0.0,e14d4fe4-1c28-485f-81da-3573a515606b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,372,,0.0,1,3,1,2,5827399,1,1,372,,0.0,0,e14d4fe4-1c28-485f-81da-3573a515606b,1,1,372,,0.0,1,1,1,2,2,1,2,2,2,5,4,4,4,4,4,4,4,4,4,3,3,5,4,4,3,4,4,1,1
373,7biow9fl,,0,14,14,survey_part_2,Closing_failed,2022-11-04 16:49:56.392689,1,,,0.0,b815a3d1-542f-45e5-8158-1467448a8882,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,373,,0.0,1,5,2,2,10053039,1,1,373,,0.0,1,b815a3d1-542f-45e5-8158-1467448a8882,1,1,373,,0.0,1,1,1,2,2,1,2,1,3,4,4,4,4,2,4,4,4,4,2,2,2,2,4,3,2,3,4,1,1
374,kj1tlj8a,,0,13,14,survey_part_2,Closing_passed,2022-11-04 16:52:50.670248,1,,,0.0,824be0f4-1e7b-4542-8d39-d3aec9282f05,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,374,,0.0,2,1,2,2,10533943,1,1,374,,0.0,0,824be0f4-1e7b-4542-8d39-d3aec9282f05,1,1,374,,0.0,1,1,2,2,2,1,2,2,1,4,5,5,5,5,5,5,3,5,3,5,4,4,5,5,5,5,5,1,1
375,tc0p3w0k,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:03:06.847030,1,,,0.0,7143a1be-e35b-4203-b6db-4f5b062b129f,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,375,,0.0,2,4,2,2,930266,1,1,375,,0.0,1,7143a1be-e35b-4203-b6db-4f5b062b129f,1,1,375,,0.0,1,1,2,1,2,1,2,1,3,3,4,3,3,3,4,4,2,4,2,4,3,3,3,4,4,4,3,1,1
376,tg85ezlw,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:03:32.504966,1,,,0.0,a5376d12-dc0f-47f4-99a3-824e50cbdaa4,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,376,,0.0,1,4,1,1,2133158,1,1,376,,0.0,0,a5376d12-dc0f-47f4-99a3-824e50cbdaa4,1,1,376,,0.0,1,1,1,1,2,1,1,1,4,5,5,4,4,4,4,4,5,5,4,4,4,4,4,5,5,4,5,1,1
377,ahcy7i1x,,0,13,14,survey_part_2,Closing_passed,2022-11-04 17:04:56.484541,1,,,0.0,a187d8ff-31f5-4721-840d-a261e97d550b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,377,,0.0,2,5,2,2,127055,1,1,377,,0.0,1,a187d8ff-31f5-4721-840d-a261e97d550b,1,1,377,,0.0,1,1,2,2,2,1,2,1,2,4,3,3,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,1,1
378,vlp1xs6a,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:06:10.751581,1,,,0.0,7c89c15e-c4d5-48b4-a63c-7eac523f0659,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,378,,0.0,2,6,2,2,1565063,1,1,378,,0.0,0,7c89c15e-c4d5-48b4-a63c-7eac523f0659,1,1,378,,0.0,2,2,2,2,2,2,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,3,3,1,1
379,pjqcmg9g,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:09:21.691720,1,,,0.0,ed66d4d6-e5bc-45ed-b3e8-c1dfc32f3e90,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,379,,0.0,2,2,1,1,1418629,1,1,379,,0.0,1,ed66d4d6-e5bc-45ed-b3e8-c1dfc32f3e90,1,1,379,,0.0,1,2,2,2,2,1,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,4,3,1,1
380,b52u8o43,,0,13,14,survey_part_2,Closing_passed,2022-11-04 17:09:45.239763,1,,,0.0,eda87440-70d8-4dad-bd87-9e5c18e1132c,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,380,,0.0,1,5,3,2,79298,1,1,380,,0.0,0,eda87440-70d8-4dad-bd87-9e5c18e1132c,1,1,380,,0.0,1,1,2,2,2,1,2,1,3,5,4,4,4,4,5,4,4,4,3,4,5,4,5,5,3,4,4,1,1
381,smknodeo,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:10:52.168151,1,,,0.0,75f3362a-0c4d-4be4-8457-df56b17f4667,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,381,,0.0,1,3,1,2,5827399,1,1,381,,0.0,1,75f3362a-0c4d-4be4-8457-df56b17f4667,1,1,381,,0.0,1,1,2,2,2,1,2,1,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,1,1
382,i2gbg6dr,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-04 17:15:44.957395,1,,,0.0,e6c2f4d4-6c3c-4fe9-a92c-0507cd4b28ce,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,382,,0.0,2,3,2,2,6153,1,1,382,,0.0,0,e6c2f4d4-6c3c-4fe9-a92c-0507cd4b28ce,1,1,382,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
383,vgjmmb23,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:16:23.516053,1,,,0.0,d3ff5248-ebd0-42ce-89d3-4ade6ccc1d19,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,383,,0.0,1,3,1,2,1469016,1,1,383,,0.0,1,d3ff5248-ebd0-42ce-89d3-4ade6ccc1d19,1,1,383,,0.0,1,1,2,2,2,1,1,2,2,3,4,3,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,1,1
384,lypbxstt,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:16:55.621854,1,,,0.0,dac415af-d03b-4218-ba49-b581b2411936,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,384,,0.0,1,3,2,1,10388311,1,1,384,,0.0,0,dac415af-d03b-4218-ba49-b581b2411936,1,1,384,,0.0,1,1,1,2,2,1,2,1,2,3,3,4,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,1,1
385,sj0lrnk5,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:27:26.046796,1,,,0.0,ec7bb65d-3ae0-40c7-9c10-3d269f11609d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,385,,0.0,1,3,1,2,1469016,1,1,385,,0.0,1,ec7bb65d-3ae0-40c7-9c10-3d269f11609d,1,1,385,,0.0,1,1,2,2,2,1,2,1,4,5,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,1,1
386,kt1zjhz6,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:39:26.370872,1,,,0.0,11bf9113-c8e7-4cec-85a9-fc0efdd8456e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,386,,0.0,1,5,2,2,617645,1,1,386,,0.0,0,11bf9113-c8e7-4cec-85a9-fc0efdd8456e,1,1,386,,0.0,1,1,1,2,2,1,2,1,3,2,2,2,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1
387,5p0uxvgk,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 17:41:29.825965,1,,,0.0,a690fb7e-398c-45aa-98f5-b3934d080b19,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,387,,0.0,2,4,2,2,7755055,1,1,387,,0.0,1,a690fb7e-398c-45aa-98f5-b3934d080b19,1,1,387,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
388,ye9b1w6j,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:45:41.632559,1,,,0.0,d6726066-7d1d-4b6d-8217-bacf724ba0a9,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,388,,0.0,1,6,2,2,1020369,1,1,388,,0.0,0,d6726066-7d1d-4b6d-8217-bacf724ba0a9,1,1,388,,0.0,1,1,2,2,2,1,2,2,4,4,5,4,5,4,3,4,5,4,3,3,3,3,4,4,2,3,3,1,1
389,qjvqe6gl,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:49:06.168029,1,,,0.0,cc8de566-f418-4188-b466-419f5dde1a21,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,389,,0.0,1,3,2,2,1828999,1,1,389,,0.0,1,cc8de566-f418-4188-b466-419f5dde1a21,1,1,389,,0.0,1,1,2,2,2,2,2,1,3,4,5,5,2,4,4,4,4,4,4,2,2,2,4,4,3,4,4,1,1
390,as6nvy6l,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:50:39.048628,1,,,0.0,dbb0ae46-41f7-4daf-9cac-94eee4045bbe,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,390,,0.0,1,5,2,2,1555244,1,1,390,,0.0,0,dbb0ae46-41f7-4daf-9cac-94eee4045bbe,1,1,390,,0.0,1,1,2,2,2,1,2,1,4,5,4,5,4,4,4,5,4,4,5,3,3,3,4,4,3,4,4,1,1
391,byahdy8a,,0,13,14,survey_part_2,Closing_passed,2022-11-04 17:52:49.063658,1,,,0.0,92b1557a-fd47-4bf9-a4fb-84944ad43d05,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,391,,0.0,2,2,2,2,10360307,1,1,391,,0.0,1,92b1557a-fd47-4bf9-a4fb-84944ad43d05,1,1,391,,0.0,1,1,2,2,2,1,2,1,2,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1
392,cyk8pnb0,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:53:57.052704,1,,,0.0,5e1b3ef5-f187-454d-a988-54cd289806a5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,392,,0.0,1,3,2,2,1514039,1,1,392,,0.0,0,5e1b3ef5-f187-454d-a988-54cd289806a5,1,1,392,,0.0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
393,7gjwb0je,,0,14,14,survey_part_2,Closing_failed,2022-11-04 17:56:51.093398,1,,,0.0,6b40e515-51b0-4d76-b5b4-577d251a01f4,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,393,,0.0,1,5,2,2,1456799,1,1,393,,0.0,1,6b40e515-51b0-4d76-b5b4-577d251a01f4,1,1,393,,0.0,1,2,2,2,2,2,2,2,4,4,3,3,5,3,4,4,4,4,4,3,5,3,4,4,4,5,3,1,1
394,rfbxtaom,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-04 17:57:48.932607,1,,,0.0,1bf7d4a9-8c14-4048-a2de-ade68cca45ef,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,394,,0.0,1,2,2,2,5998037,1,1,394,,0.0,0,1bf7d4a9-8c14-4048-a2de-ade68cca45ef,1,1,394,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
395,uo9l7a8z,,0,1,14,survey_part_1_cw,Introduction,2022-11-04 18:15:04.859750,1,,,0.0,7f749999-2960-4e56-8b97-3c099b3bd1a0,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,395,,0.0,,,,,,1,1,395,,0.0,1,7f749999-2960-4e56-8b97-3c099b3bd1a0,1,1,395,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
396,bqidlpeb,,0,14,14,survey_part_2,Closing_failed,2022-11-04 18:16:36.248383,1,,,0.0,96572239-ab86-4e9a-82d2-a55fb6d7f91a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,396,,0.0,2,3,2,1,514169,1,1,396,,0.0,0,96572239-ab86-4e9a-82d2-a55fb6d7f91a,1,1,396,,0.0,1,1,1,2,2,1,2,1,3,4,4,4,3,4,4,3,4,5,5,3,3,4,4,3,2,2,3,1,1
